Date,Keyword,Suggested Title,Avg Monthly Searches,Three Month Change,YoY Change,Competition,Why It's an Opportunity,How To Compete,Products to Feature
2026-09-12,best vacuum veneer press kit,The 5 Best Vacuum Veneer Press Kits for Small-Shop Veneering 2026,"~1,800 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Written 2026 buyer's guides are dense (five separate ""vetted"" posts from Woodworks Library and WoodnBits alone), proving real shopping intent, but every YouTube result for the term is a technique video or single-product demo (a Roarockit unboxing, shop-made membrane-press builds, a WOOD Magazine how-to) - nobody has filmed a head-to-head buying comparison. Clean price ladder from ~$150 hand-pump bags to $500+ shop-size electric kits supports a budget/pro split, and it sits naturally next to the veneer saw content already on the channel.","No comparison video exists at all - glue up a small panel with each kit at the same clamp time, then run a simple peel test for bond strength and rate bag-sealing ease and pump noise, categories no blog post can show on camera.",Roarockit Thin Air Press Vacuum Bag Kit; VEVOR Electric Vacuum Veneer Press Pump Kit; JOWAYSAM 2 CFM Vacuum Veneering Kit; Fastcap Vacuum Press System; Grizzly Industrial Vacuum Veneer Press Pump; Woodcraft Veneer Vacuum Bag Kit
2026-09-12,best feeler gauge set,The 5 Best Feeler Gauge Sets for Engine and Machine Setup 2026,"~2,600 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Dense written 2026 coverage (Sprucerank ran two separate ""Best Feeler Gauge Set"" posts, plus a 15-set roundup on Panozauto and a gunsmith-specific guide on Gunsnfreedom) shows steady mechanic and gunsmith demand, but the only YouTube comparison inside the last 12 months is a mid-2025 upload; everything else is a single-brand review (Stanley, Blue Point) or a stale 2020 list. Cheap, repeat-purchase precision tool with a clean SAE/metric and tapered-vs-straight-blade split.","Set the same valve gap on the same engine with each set and time it, then flex-test the blades after repeated insertion for deformation - a durability check no article runs.",TUSK Tapered Feeler Gauge Set; GEARWRENCH 32-Blade Deluxe Feeler Gauge Set; Mutt Tools Feeler Gauge Set; Proto Long-Blade Feeler Gauge Set; Starrett No. 667 Feeler Gauge Set; Lisle 63000 Feeler Gauge Set
2026-09-12,best jointer planer knife sharpening jig,The 5 Best Jointer and Planer Knife Sharpening Jigs for Long Blades 2026,~880 (ESTIMATED - no measured data),Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Every video on this term is a how-to or DIY build (a December 2025 ""sharpen your planer blades"" upload, a 2016 Deulen-jig demo, several shop-made versions) - none is a buying comparison, even though the Deulen and ShopSmith commercial jigs plus generic Amazon holders give a real product ladder from about $35 to $90. Genuine gap for an audience that already buys benchtop jointers and planers from this channel and hits dull knives as a recurring pain point.","Sharpen a deliberately dulled set of jointer knives with each jig, then test-cut a board with each to show the tear-out difference - visual proof no how-to video provides.",Deulen Jointer & Planer Knife Sharpening Jig; ShopSmith Jointer/Planer Knife Sharpening Jig Kit; BLSGBUIDING 12-Inch Jointer Planer Blade Sharpener; Woodstock International Jointer/Planer Knife Honing Jig; General Tools Universal Blade Sharpening Jig; PSI Woodworking Planer Blade Sharpening Kit
2026-09-12,best garden hose reel cart,The 5 Best Garden Hose Reel Carts for Large Yards 2026,"~4,400 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Extensive written 2026 coverage (Your Best Digs, HGTV, LawnTrend, Detailing Enthusiast, PropelRC) names real, purchasable products (WERMAH, Giraffe Tools, VEVOR, Liberty Garden), proving real shopping demand, yet two separate YouTube-restricted searches turned up zero dedicated ""best hose reel cart"" video - the format is entirely unclaimed on YouTube despite a crowded written SERP. Higher-ticket ($60-$250) purchase that pairs naturally with the channel's pressure washer and outdoor cleanup content.","Load each cart with its rated hose length, then roll it over grass, gravel, and a door threshold on camera to show which frames flex or tip - the durability test the blog rankings only describe from spec sheets.",Giraffe Tools Heavy Duty Auto-Rewind Hose Reel Cart; WERMAH 4-Wheel Hose Reel Cart; Liberty Garden 304 Explorer Aluminum Hose Cart; VEVOR 175ft Compact Steel Hose Cart; Suncast Poly Hose Reel Cart; Eley 1580 Garden Hose Reel Cart
2026-09-12,best wood branding iron,The 5 Best Wood Branding Irons for Custom Logos 2026,"~1,400 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Real commercial demand shows up off-YouTube - Etsy runs an entire ""personalized wood branding iron"" marketplace, and ASinsight tracks a best-selling custom brand at 200+ monthly Amazon sales - but YouTube coverage is all single-brand reviews (Gearheart Industry demos, a fire-vs-electric comparison, DIY scrap-metal builds); no channel has filmed a five-way buying comparison. The electric-vs-flame-heated split gives the video a built-in structure, and it is a natural add-on sale for anyone who just bought a router or scroll saw from this channel.",Brand the same species of wood at three pressure/hold times with each iron side by side to show scorch depth and edge crispness - a head-to-head no single-brand review has done.,Gearheart Industry Custom Wood Branding Iron; Rockler Personalized Branding Iron; Infinity Tools Custom Branding Iron; BeeSteel Electric Wood Branding Iron; Bootleg Farmer Customized Branding Iron; WoodRiver Adjustable Branding Iron
2026-09-12,best garden tool sharpener,The 5 Best Garden Tool Sharpeners for Pruners and Shears 2026,"~2,100 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Blog coverage names the same handful of real products repeatedly (SHARPAL 103N, AccuSharp, Corona AC 8300, Q-yard) and frames it as a fall-maintenance purchase, but neither of two targeted YouTube searches returned a single dedicated roundup video - the format is completely open. Cheap, high-urgency purchase (dull pruners are a universal complaint) that lands right as fall pruning season starts, giving the video seasonal search lift on publish.","Run the same dulled pruner and lopper blade through each sharpener, then cut the same branch and measure cut quality - the comparison every blog post skips by only listing features.",SHARPAL 103N All-in-1 Sharpener; AccuSharp Garden and Tool Sharpener; Corona AC 8300 Carbide Blade Sharpener; Fiskars Sharp-Blade Sharpener; Q-yard Multi-Sharpener; Work Sharp Garden and Kitchen Knife Sharpener
2026-09-12,best cold frame greenhouse,The 5 Best Cold Frame Greenhouses for Extending the Growing Season 2026,"~1,100 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Real, named products are already selling (Harper & Bright, MCombo, Zenport, Gianna) per retail listings, but a dedicated YouTube search returned zero ""best cold frame"" or ""best mini greenhouse"" comparison videos of any vintage - a rare complete gap on both the written and video side. Timing fits perfectly: published now, in September, it rides the fall search spike as gardeners look to protect crops before frost.","Set up each cold frame outdoors and log internal vs. outdoor temperature overnight for a week - the frost-protection data buyers actually care about, which no listing currently shows.",Harper & Bright Designs Wooden Cold Frame Greenhouse; MCombo Wooden Cold Frame Greenhouse Cabinet; Zenport SH3212A Garden Cold Frame Cloche; Ogrow Portable Cold Frame Greenhouse; Outsunny Wooden Cold Frame Greenhouse; Gardman Cold Frame Greenhouse
2026-09-12,best folding pruning saw,The 5 Best Folding Pruning Saws for Trimming Branches 2026,"~2,900 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Bob Vila, Gardeners' World, Outdoor Life, and BestOfMachinery all ran 2026 buying guides naming the same core products, but a YouTube-restricted search could not surface a single ""best folding pruning saw"" comparison video - every hit was a written article. High-frequency, low-cost, repeat-purchase tool for anyone doing fall tree and shrub cleanup.","Cut the same 2-inch green branch with each saw and time it, then check blade lock durability after repeated folding - the field test written guides only describe.",Felco 600 Pull-Stroke Folding Saw; Silky Pocketboy Folding Saw; Corona RS 7265 Razor Tooth Folding Saw; Fiskars Folding Saw; Agawa Boreal 21 Folding Saw; Stihl PR16 Handycut Folding Saw
2026-09-12,best multi-angle hobby vise,The 5 Best Multi-Angle Hobby Vises for Craft and Model Work 2026,~950 (ESTIMATED - no measured data),Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"The only YouTube presence is single-product reviews of the Stanley Multi Angle Hobby Vice - no channel has compared it against the other real competitors (Yost, Forward, PanaVise) in one video. It is a distinct product from the bench and machinist vises already covered on the channel: smaller, ball-jointed, and rotating a full 360 degrees for soldering, carving, and small glue-ups, so it does not cannibalize past videos.",Mount the same small workpiece in each vise and test rotation lock-up under load - the failure point owners complain about that no single-product review covers.,Stanley Multi Angle Hobby Vice; PanaVise 350 Standard Vise; Yost LV-4 Multi-Angle Vise; Forward CR80A Rotating Vise; WEN 4-Inch Swivel Vise; Yaetek 360-Degree Rotating Hobby Vise
2026-09-12,best soil test kit,The 5 Best Soil Test Kits for Lawn and Garden 2026,"~5,200 (ESTIMATED - no measured data)",Not measured (ESTIMATED - Google Ads credentials absent),Not measured (ESTIMATED - Google Ads credentials absent),LOW,"Only two dedicated YouTube roundups turned up for the exact term, both from small, unbranded channels - under the ""3 or fewer recent roundups"" bar for low competition - while written 2026 coverage is dense (Bob Vila, The Organic Age, Alluvial Soil Lab) and centers on the same few named kits (LaMotte, Rapitest, MySoil), confirming real demand. Distinct from soil moisture meters, which were ruled out as saturated: this is a chemical NPK/pH test, a different purchase decision on a different Amazon shelf.","Send the same soil sample to a lab and run it through each kit side by side, reporting how far off each kit's NPK/pH reading lands from the lab result - the accuracy test neither existing video performed.",LaMotte Soil Test Kit; Luster Leaf Rapitest Soil Test Kit; MySoil Soil Test Kit; Soil Savvy Test Kit; Sonkir Soil pH and NPK Test Kit; Whitetail Institute Soil Test Kit
