Date,Keyword,Suggested Title,Avg Monthly Searches,Three Month Change,YoY Change,Competition,Why It's an Opportunity,How To Compete,Products to Feature
2026-09-18,best drywall texture sprayer,The 5 Best Drywall Texture Sprayers for Ceiling and Wall Patching 2026,"ESTIMATED ~800-2,000",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),LOW,"Not a single dedicated 'best texture sprayer' roundup video exists from the last 12 months - YouTube has only single-product demos (Homax rattle-can patch clips, one-off Wagner Power Tex unboxings) while the written SERP is stacked with 2026 buyer guides (Gear Mesh, Rosenberry Rooms, BrazeTools, Journeyman HQ). That blog-saturated / video-empty split is the clearest under-served signal in this batch. Buyer intent is unusually high because the search almost always follows a failed patch job, and the buyer adds a hopper, nozzle set and joint compound mixer in the same cart. Price ladder runs $40 hopper gun to $400 electric unit, so one video carries both budget and premium affiliate lines.",-,MARSHALLTOWN Sharpshooter II Texture Hopper Gun; Wagner Power Tex Electric Texture Sprayer; Graco RTX 1500 Texture Sprayer; Homax Pro Gun and Hopper 4670; HILTEX 31229 Air Texture Spray Gun; VEVOR 1.45 Gallon Air Texture Spray Gun
2026-09-18,best compressed air piping kit,The 5 Best Compressed Air Piping Kits for Garage Shops 2026,ESTIMATED ~300-800,n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),LOW,"The only video coverage is two installation walkthroughs from 2023 (RapidAir MaxLine install/review clips) - zero comparison roundups in the last 12 months, and nothing that puts MaxLine, FastPipe, Prevost and the cheap aluminium kits side by side. Meanwhile the topic is alive on forums (Garage Journal, TractorByNet threads running 2025-2026), which is where demand shows before it shows on video. High ticket ($200-$700 per kit) and it is a pure add-on sale to the air-compressor buyer the channel already reaches, plus fittings, regulators and drops attach naturally. Nobody owns the term, and the install-anxiety angle ('will it leak, will it hold 150 PSI') is unanswered on video.",-,RapidAir MaxLine M7500 3/4 in. Kit; RapidAir 90500 1/2 in. Master Kit; RapidAir FastPipe 1 in. Aluminium Kit; Prevost 3/4 in. Aluminium Piping Kit; John Guest Speedfit Compressed Air Kit; VEVOR Aluminium Compressed Air Line Kit
2026-09-18,best welding fume extractor,The 5 Best Welding Fume Extractors for Home Shops 2026,"ESTIMATED ~700-1,500",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),LOW,"YouTube has one single-product review (Fume Dog) and a DIY build Short - no dedicated roundup in the last 12 months - against a written SERP crowded with 2026 guides (Tool Box Guru, Welding Ranked, Journeyman HQ, plus two September 2026 'tested and compared' pages). The channel has already shipped MIG, TIG, stick, plasma, welding table, cart, helmet and blanket videos, so the audience is proven and this is the health-and-safety upsell none of those videos covered. Search intent spiked with home-shop air-quality awareness; ticket ranges $150 hobby unit to $2,500 Lincoln Prism, and the buyer adds filters and nozzles on a repeat cycle.",-,Miller FILTAIR 130 Fume Extractor; Lincoln Electric Miniflex Portable Fume Extractor; VEVOR 250W Portable Welding Fume Extractor; Eastwood Portable Weld Fume Extractor; Fume Dog Portable Welding Fume Extractor; Hakko FA-430 Bench Fume Extractor
2026-09-18,best transmission jack,The 5 Best Transmission Jacks for Home Garage Gearbox Swaps 2026,"ESTIMATED ~1,000-2,500",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),LOW,"One exact-match roundup video in the last 12 months ('Top 5 Best Transmission Jacks in 2026', June 2026, small channel, stock-footage format) versus at least eight 2026 written buyer guides including The Drive - advertisers are clearly paying for this term while video sits nearly empty. Project Farm has never tested transmission jacks, so no large channel owns it. The channel already ranks in the same aisle with floor jacks, jack stands, engine hoists and creepers, so the audience carries straight over. High ticket ($120-$600), and the telescoping vs low-profile split gives a genuine two-format video structure instead of a spec list.",-,OTC 1794 1/2-Ton Telescoping Transmission Jack; Sunex 7796 1/2-Ton Telescopic Transmission Jack; Torin Big Red T33002 Transmission Jack; AFF 3180 Low Profile Transmission Jack; VEVOR 1100 lb Telescopic Transmission Jack; TUFFIOM Low Profile Transmission Jack
2026-09-18,best sump pump,The 5 Best Sump Pumps for Basement Flood Protection 2026,"ESTIMATED ~6,000-12,000",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),MEDIUM,"Largest demand in this batch that still has a soft video SERP: four exact-match 2026 uploads exist but every one is a faceless stock-footage listicle, and the authority result is a This Old House article, not a video. Emergency-purchase intent is the strongest in the whole outdoor-DIY space (people buy within an hour of a wet basement), the ticket is $120-$400, and the attach rate on battery backups, check valves and water alarms is close to automatic. Autumn storm season starts now, so the demand curve is rising into publication.","The exact term on YouTube is held by faceless listicle uploads - 'Top 5 Best Sump Pumps to Buy in 2026 (Don't Risk Flood Damage)' and '7 Best Sump Pumps 2026: Which One Is Worth Your Money?' - which read spec sheets over stock clips and never put a pump in water; the written slot belongs to This Old House and sumppumpcentral, both text-only. What every one of them lacks is measurement: nobody films a pump-down of a real pit with a flow meter and a clamp meter, and nobody addresses the actual failure mode buyers fear (switch failure at year 4-6). Win it with a filmed head-to-head pump-down in one pit - timed gallons, amp draw, switch cycling - plus a 'what fails first' segment and each primary pump paired with its matching battery backup, which turns the video into two affiliate lines instead of one.",Zoeller M53 Mighty-Mate; Wayne CDU980E 3/4 HP Cast Iron; Liberty Pumps 257 1/3 HP; Superior Pump 92341 1/3 HP; Zoeller 508-0014 Aquanot Battery Backup; Wayne ESP25 Battery Backup System
2026-09-18,best pressure washer surface cleaner,The 5 Best Pressure Washer Surface Cleaners for Driveways 2026,"ESTIMATED ~2,500-6,000",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),MEDIUM,"The pressure-washer machine itself is banned for this channel, but the attachment is untouched and carries the same buyer at a far friendlier competition level - accessory terms are always thinner than machine terms. Four exact-match 2026 videos exist, all from anonymous listicle channels, and Project Farm has tested pressure washers but never surface cleaners. Ticket is $60-$300 with near-certain attach on quick-connect kits, extension wands and detergent, and it is the single most-recommended upgrade for anyone who already owns a washer, which is a large installed base.","The term is currently split between 'Best Pressure Washer Surface Cleaners 2026 | Buying Guide & Reviews', 'Top 5 Pressure Washer Surface Cleaners 2026 - Clean Like a Pro!' and 'Best Surface Cleaners for Pressure Washers 2026', none of which shows the tool touching concrete, plus Bob Vila on the written side. All of them skip the only question that decides the purchase: matching cleaner diameter to the washer's GPM, which is why most buyers end up with a 15-inch head starving on a 1.8 GPM electric unit. Win it with one driveway, a timed side-by-side of 11 in. vs 15 in. vs 20 in. on both a 2 GPM electric and a 3.5 GPM gas washer, a streak-pattern close-up after each pass, and a swivel-bearing teardown after 10 hours - a compatibility framing no existing video offers.",Karcher 15 in. Universal Surface Cleaner; Simpson 15 in. Universal Surface Cleaner; Simpson 20 in. Industrial Surface Cleaner; Greenworks 11 in. Rotating Surface Cleaner; Sun Joe SPX-PCA10 10 in. Surface Cleaner; Ryobi 15 in. Gas Pressure Washer Surface Cleaner
2026-09-18,best rebar tying tool,The 5 Best Rebar Tying Tools for Concrete Slabs 2026,ESTIMATED ~400-900,n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),MEDIUM,"Sits right on the LOW/MEDIUM line - three roundups exist, which by count alone is LOW, but one is a fresh exact-match 2026 upload, so it is rated the harder tier rather than the flattering one. Makita launching its first cordless tier (TR001G) in late 2025 reset the category and made every pre-2026 video stale, which is exactly the window a small channel can walk through. Very high ticket for the niche ($400-$2,800) with a consumable wire-spool attach that repeats, and the DIY slab/patio audience overlaps the channel's existing concrete-tool viewers.","'The 6 Best Cordless Rebar Tiers of 2026' holds the exact term, with 'TOP-5. Best Rebar Tying Tools 2026' and 'TOP-7. Best Rebar Tying Tools 2025' behind it - all three are spec-reading slideshows with no jobsite footage, and the 2025 one is now wrong because it predates the Makita 40V XGT tier. None of them costs the job out, which is what actually sells a $1,500 tool: wire consumed per tie, ties per battery charge, labour hours saved on a typical 500-tie slab. Win it by filming a 200-tie timed run on real slab mat, logging wire cost per tie and battery drain for MAX TwinTier vs Makita XGT, and anchoring the video with a manual-tier baseline so the DIY patio viewer sees where the cordless spend starts paying back.",MAX RB441T TwinTier Rebar Tier; MAX RB611T TwinTier Rebar Tier; Makita TR001GZ 40V max XGT Rebar Tying Tool; VEVOR Cordless Rebar Tying Machine; Ironton Manual Rebar Twister; Bon Tool Twist-Style Rebar Tier
2026-09-18,best battery powered backpack sprayer,The 5 Best Battery-Powered Backpack Sprayers for Property Maintenance 2026,"ESTIMATED ~3,000-8,000",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),HIGH,"Highest proven demand of the three big swings and the one with a genuine framing gap rather than just a quality gap. Every incumbent treats it as a lawn-treatment tool; the same machine is bought by the fence-staining, deck-cleaning, driveway-degreasing, pest-spraying property owner who is this channel's actual viewer and is currently unserved. Ticket $120-$450 with attach on spare batteries, nozzle sets, wands and chemical. Worth attempting despite the tier because the buyer replaces pumps and seals on a 2-3 year cycle.","Lawn Phix owns the written term and 'THIS Is The BEST Backpack Sprayer... PERIOD!' owns the video slot, with two 2026 exact-match uploads ('The 5 Best Battery Power Backpack Sprayers In 2026', 'TOP 5 Best Battery-Powered Backpack Sprayers 2026') behind them - all lawn-care channels talking to turf applicators about herbicide rates. What none of them tests is chemical compatibility: the seals and diaphragms that swell on bleach, degreaser and oil-based deck cleaner are the number one failure complaint and no video touches it. Win the slot by not competing on turf - frame it as property maintenance, run a seal-swell and spray-pattern test across herbicide, bleach solution and degreaser, measure actual runtime per tank at working pressure, and rank on which units survive non-lawn chemicals. Different use-case, same search.",FlowZone Typhoon 3 Battery Backpack Sprayer; PetraTools HD4000 Battery Backpack Sprayer; My4Sons M4 4-Gallon Battery Sprayer; Ryobi 18V ONE+ 4-Gallon Backpack Sprayer; Chapin 63985 Battery Backpack Sprayer; Field King Professional 190328 Backpack Sprayer
2026-09-18,best dual action polisher,The 5 Best Dual Action Polishers for Garage Paint Correction 2026,"ESTIMATED ~4,000-9,000",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),HIGH,"Large, steady, year-round demand with a $130-$450 ticket and the strongest accessory attach of anything in this batch - pads, backing plates, compounds and polishes are all repeat affiliate sales off one video. The detailing channels that own the term sell to people who already know what throw means; the beginner who just bought a used car and wants the swirls gone is a much larger audience and is being talked past. That gap, not a ranking weakness, is the reason to attempt this one.","'Top 6 Best Dual Action Polishers of 2026 - Which One Removes Swirls Fastest?' and 'Top 5 Best Dual Action Polishers of 2026 [Tested]' hold the exact term, and the broader DA category is dominated by established detailing channels whose framing assumes pad and compound fluency. Their common weakness is that they rank machines on correction speed for enthusiasts and never explain the one spec that decides a first purchase - 15mm vs 21mm throw and what each does to control on edges and body lines - nor do they price the true entry cost once pads and compound are added. Win it as the first-timer video: one panel, identical compound, 15mm vs 21mm filmed at the same section pass so the difference is visible rather than described, matched-kit picks that need nothing extra in the cart, and an honest corded-vs-cordless cost breakdown.",Griot's Garage G9 Random Orbital Polisher; Meguiar's MT300 Dual Action Polisher; Chemical Guys TORQX Random Orbital Polisher Kit; Rupes LHR15 Mark III Random Orbital Polisher; Adam's Swirl Killer 15mm Polisher; Maxshine M15 Pro Series II Dual Action Polisher
2026-09-18,best ratchet straps,The 5 Best Ratchet Straps for Hauling Lumber and Tools 2026,"ESTIMATED ~3,000-8,000",n/a (volume ESTIMATED - no Ads API data),n/a (volume ESTIMATED - no Ads API data),HIGH,"Every viewer of this channel hauls sheet goods, lumber or a machine home at some point, so the term sits directly on the existing audience rather than beside it. Low unit price but very high conversion and frequent repurchase, and straps are one of the few products viewers buy in multiples. Attempting a Project-Farm-owned term is only worth it because the existing coverage answers a different question than the one buyers actually ask, which leaves a real opening.","Project Farm's ratchet strap torture test owns this term outright, with 'Best Ratchet Strap Tier List (12 Tie Down Straps Ranked)' second - both are break-strength content that rank webbing by the pound. Re-running a destruction test against Project Farm is unwinnable and pointless. What neither covers is the selection problem: buyers cannot read working load limit vs break strength (the number printed on the label is one third of what the marketing claims), and nobody matches strap type to load - flat hooks for trailer decks, soft loops for a motorcycle, a different length and ratchet entirely for plywood in a pickup bed. Win it by framing per load rather than per strap, decoding the WLL labelling that causes most wrong purchases, and adding the one thing a single torture test cannot show - a season of UV exposure and bed abrasion on the same webbing, with ratchet corrosion after winter salt.",Rhino USA 1.6 in. x 8 ft Ratchet Straps 4-Pack; Keeper 04622 Ratchet Tie-Down 4-Pack; Erickson 1.5 in. Heavy Duty Ratchet Strap; US Cargo Control 2 in. x 27 ft Flat Hook Strap; Augo 15 ft Ratchet Tie-Down Straps 4-Pack; SmartStraps RatchetX 14 ft Ratchet Strap
