Date,Keyword,Suggested Title,Avg Monthly Searches,Three Month Change,YoY Change,Competition,Why It's an Opportunity,How To Compete,Products to Feature
2026-09-19,best tongue and groove pliers,The 5 Best Tongue and Groove Pliers for Plumbing and Electrical Work 2026,~400/mo (ESTIMATED),n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),LOW,"Amazon runs a dedicated Tongue-and-Groove Pliers best-seller category and the Knipex-vs-Channellock argument is a permanent fixture on Garage Journal and BobIsTheOilGuy, but YouTube has only two dedicated roundups in the last 12 months, both from generic sub-50k affiliate channels reading Amazon bullets. The one authoritative test (Project Farm) is from October 2021 and is five years stale. High-ticket spread ($15 Amazon Basics to $70 Knipex Cobra) makes the affiliate math work.",-,Knipex Cobra 87 01 250 (10 in); Channellock 440 (12 in); Klein Tools D502-10 Pump Pliers; Irwin Vise-Grip GrooveLock 2078110 (10 in); Tekton 91241 V-Jaw (12 in); Milwaukee 48-22-6312 (12 in)
2026-09-19,best brake caliper piston compressor tool,The 5 Best Brake Caliper Piston Compressor Tools for DIY Brake Jobs 2026,~600/mo (ESTIMATED),n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),LOW,"AutoZone carries a whole brake-tool category and multiple 2026-updated blog roundups exist, so demand is real and buyer intent is immediate (people search this mid-brake-job). On YouTube there is only one dedicated roundup (Apr 2026) plus single-product reviews - no channel has claimed the term. Rear-caliper wind-back is a genuine pain point that generates repeat searches.",-,Orion Motor Tech Brake Caliper Piston Compressor; Lisle 24680 Disc Brake Pad Spreader; OTC 4733 Brake Caliper Press; ABN Brake Caliper Wind Back Tool Kit (22-pc); Performance Tool W54015 Ratcheting Caliper Press; BILITOOLS Brake Caliper Compression Tool
2026-09-19,best concrete nail gun,The 5 Best Concrete Nail Guns for Basement Framing 2026,~500/mo (ESTIMATED),n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),LOW,"Zero dedicated YouTube roundups surfaced in the last 12 months despite active blog coverage (ToolsGearLab, ArtSystems, Cherry Picks all 2026-dated) and a busy Home Depot review page on the Freeman PSSCP. Basement-framing DIYers hit this search every time they need to fasten a bottom plate to slab, and the powder-actuated vs pneumatic decision is confusing enough to hold a 12-minute video. Price range $50-$400 gives room for tiered picks.",-,Ramset HammerShot 00022 (.22 cal); Ramset MasterShot 40088; Simpson Strong-Tie PT-27 Powder Actuated Tool; Hilti DX 2 Powder-Actuated Tool; Freeman PSSCP Pneumatic 3 in Concrete Nailer; Bostitch MIII812CNCT Industrial Concrete Nailer
2026-09-19,best pallet jack,The 5 Best Pallet Jacks for Shop and Garage Material Handling 2026,~800/mo (ESTIMATED),n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),LOW,"BestReviews, Linquip and several 2026 buying guides cover it, but YouTube has only one roundup dated inside the window and it is a January 2025 upload retitled for 2026 - the rest are 2025 or older. $300-$700 average price is strong affiliate value, and the shop/garage framing (moving lumber racks, machinery, engine blocks) is a use case nobody on YouTube has targeted - existing coverage is all warehouse-generic.",-,"Mighty Lift ML55M 5,500 lb; Vestil PM5-2748 Pallet Truck; Strongway 5,500 lb Pallet Jack; Lift-Rite Titan L-50; Roughneck High-Lifting Hydraulic Pallet Truck (2,200 lb); APOLLOLIFT Manual Pallet Jack 5,500 lb"
2026-09-19,best jobsite radio,The 5 Best Jobsite Radios for Loud Workshops 2026,"~1,600/mo (ESTIMATED)",n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),MEDIUM,"Steady evergreen demand tied to every cordless battery platform, and the product is a natural affiliate fit ($80-$250, brand-locked so viewers buy the one matching their batteries). Coverage exists but is thin and spec-driven; the actual buying question (how loud, how long on one battery, which platform) is unanswered on video.","Pro Tool Reviews owns the written term with 'Best Jobsite Radio - 7 Models Tested', and the YouTube slot is split between two generic affiliate roundups ('Top 5 Best Jobsite Radio in 2026' and 'The Best Jobsite Radios in 2026') that read spec sheets over stock footage - neither measures anything. Win it by testing what buyers argue about: decibel-meter readings at 10 ft for each radio, a timed runtime-to-dead test on one battery per platform, and an explicit battery-platform lock-in section. Film in a real shop with a running dust collector so the loudness comparison has context.",Bosch PB360C Power Box; Makita XRM09B 18V LXT Bluetooth; DeWalt DCR028B 12V/20V MAX Bluetooth; Milwaukee M18 2951-20 Packout Radio + Charger; Sangean U4 Ultra-Rugged; Ryobi P746 18V One+ Hybrid
2026-09-19,best paintless dent repair kit,The 5 Best Paintless Dent Repair Kits for DIY Door Dings 2026,"~1,000/mo (ESTIMATED)",n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),MEDIUM,"Very strong commercial intent - the top kits carry 19,000+ Amazon reviews - and prices from $40 to $150 suit a tiered roundup. Blog SERP is saturated with obvious AI filler (ofzenandcomputing, panozauto, fccj.org all pushing near-identical June/Aug/Sept 2026 lists), which means the video slot is the credible one and is currently unclaimed by anyone who has actually pulled a dent.","'Top 5 Best Paintless Dent Repair Kits 2026' (Feb 2026) and '7 Best Dent Repair Kits for Your Car 2026' hold the term, but both are unboxing-and-spec videos where no dent is ever pulled on camera. Win it by dinging a scrap door panel and pulling it with each kit on video, then publishing the failure boundary nobody states: glue-puller kits fail on creased dents and edge dents, and the slide-hammer kits in these boxes will stretch sheet metal if misused. An honest 'when NOT to use this' segment is the differentiator against a wall of AI listicles.",GLISTON 45-pc PDR Kit; Super PDR 148-pc Kit; Manelord Auto Body Dent Repair Kit; VEVOR 117-pc Dent Removal Kit; Fly5D 53-pc PDR Kit; Mookis PDR Tools Kit
2026-09-19,best measuring wheel,The 5 Best Measuring Wheels for Fencing and Landscaping 2026,~500/mo (ESTIMATED),n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),MEDIUM,"Clean gap against the channel's covered list (laser distance measure and tape measure are done; the wheel is a different job entirely) and it maps to a concrete DIY project - laying out a fence line, a driveway, or a drainage run. $30-$150 price band with clear good/better/best tiers, and the professional Keson/Calculated Industries models carry real margin.","Four roundups sit in the window - 'Top 5 Best Measuring Wheels 2026', 'Top 5 Best Distance Measuring Wheel in 2026' and two 2025 versions - all from sub-50k affiliate channels reading Amazon bullet points, and the only substantive video ('Contractor Review of the DigiRoller Plus III') is years old and single-product. None of them tests the one spec that matters. Win it by rolling every wheel over a 300 ft tape-measured baseline on pavement and again on grass and reporting the actual error in feet, plus how each one handles a slope. Measured accuracy has never been published for this category.",Calculated Industries DigiRoller Plus III 6575; Keson MP401E; Komelon ML1210; DuraWheel DIGI-PRO; AdirPro 12 in Measuring Wheel; Zozen Collapsible Measuring Wheel
2026-09-19,best belt sander,The 5 Best Belt Sanders for Flattening Glued-Up Panels 2026,"~2,400/mo (ESTIMATED)",n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),HIGH,"The largest demand on this list and a core woodworking product the channel has not covered - every other sander class (random orbital, detail, sheet, drum, spindle, benchtop belt/disc) is already done, so this closes an obvious gap. Deep product ladder from the $60 WEN to the $400 Milwaukee cordless keeps the affiliate value high even at high competition.","Project Farm owns the exact term with its 'Best Belt Sanders' head-to-head, and six-plus dated 2026 roundups sit beneath it. Do not attack the generic term - Project Farm's test is metal-removal-biased and treats every belt sander as one class, which leaves the woodworking job uncovered. Win the long tail by framing on the task: flattening glued-up panels, where a 4x24 with a sanding frame beats the 3x21 that every generic list recommends. Check each result with winding sticks and a straightedge on camera, show the dish a 3x21 leaves in soft maple, and cover grit progression - none of which the incumbent videos address.",Makita 9403 (4x24); Makita 9903 (3x21); Milwaukee M18 FUEL 2465-20 cordless; Metabo HPT SB8V2 (3x21); Porter-Cable 352VS (3x21); WEN 6321 (budget 3x21)
2026-09-19,best car ramps,The 5 Best Car Ramps for Low Cars and Oil Changes 2026,"~1,900/mo (ESTIMATED)",n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),HIGH,"Big, stable demand with the channel's exact audience, and it complements the floor jack and jack stand videos already in the library. Ramps sell at $60-$200 a pair with high conversion because the buyer is standing in their driveway unable to get under the car.","Project Farm torture-tested 11 ramps and that video was picked up by Jalopnik and Motor1, so it owns the term outright, with six-plus affiliate roundups stacked under it. But Project Farm tested to failure - load capacity and deformation - and never addressed ground clearance, which is the actual reason most ramp purchases go wrong. Win the sub-term by targeting low cars: verify approach angle against a real low-clearance vehicle with a front lip, show which ramps scrape and which do not, and demonstrate the 2x6 run-up workaround. 'TOP 5 Best Car Ramps For Low Cars 2026' already exists but is a stock-footage list with no vehicle in it.","RhinoGear RhinoRamps MAX 12,000 lb; Race Ramps RR-56 (low clearance); Black Widow Plastic Car Ramps; Ironton 12,000 lb GVW Poly Car Ramp Set; BiSupply Steel Car Ramps; Garvee 8 in Lift Solid Steel Car Ramp"
2026-09-19,best knee pads for work,The 5 Best Knee Pads for Flooring and Tile Work 2026,"~1,300/mo (ESTIMATED)",n/a - not measured (Google Ads API unavailable),n/a - not measured (Google Ads API unavailable),HIGH,"Consistent trade demand, a genuine uncovered gap in the channel's PPE line-up (gloves, hearing protection, safety glasses and respirators are all done), and a wide price ladder from $25 WORKPRO to $180 ProKnee that supports a strong good/better/best structure with repeat-purchase intent.","Bob Vila's 'The Best Knee Pads of 2026 - Tested by Construction Experts' owns the written SERP and six-plus 2026 YouTube roundups (Top 5 and Top 10 formats) crowd the video term. Every one of them ranks on spec and price after minutes of handling. Win it with duration, which none of them can fake: wear each pair through a full day of tile or flooring work and report strap slip down the calf, shell wear on grout, heat build-up, and whether they stay seated when kneeling on a ladder rung. Frame the title by trade rather than fighting the generic term, since the fit failure is trade-specific - the hinged pads that win construction lists are the wrong call on a flat tile floor.",Sellstrom KneePro Ultra Flex III; Milwaukee 48-73-6030 Performance Knee Pads; ProKnee AP16; NoCry Professional Knee Pads; WORKPRO Knee Pads; Toughbuilt GelFit Fanatic
