Date,Keyword,Suggested Title,Avg Monthly Searches,Three Month Change,YoY Change,Competition,Why It's an Opportunity,How To Compete,Products to Feature
2026-09-06,best propane forge,The 5 Best Propane Forges for Knife Making 2026,"ESTIMATED ~1,000-2,000",n/a (unmeasured),n/a (unmeasured),LOW,"Knife-making is one of the few hobbies with a 96%-male audience and a $200-$600 entry purchase, and the channel has covered the belt grinder (2x72) but never the forge that sits next to it. Every dedicated 'best propane forge' roundup on YouTube is 2021-2023 and faceless; the only recent traction is single-product ('NEW Cheapest Forge on Amazon! | Vevor Propane Forge', Barr Run Farm & Forge, 7.4k subs, ~64k views), which proves buyer demand while leaving the comparison slot empty.",-,Hell's Forge MAX Double Burner; Simond Store Single Burner Blacksmith Forge (2600F); VEVOR 2-Burner Propane Forge; Devil-Forge FB2Nr.2; Majestic Forge #1 Two Burner; Atlas Knife & Tool Mini Forge
2026-09-06,best anvil for blacksmithing,The 5 Best Anvils for Beginner Blacksmiths 2026,"ESTIMATED ~1,000-2,000",n/a (unmeasured),n/a (unmeasured),LOW,"Cast-steel anvils from VEVOR, BENTISM and TOAUTO turned a $1,500 heirloom purchase into a $150-$400 Amazon purchase, and nothing on YouTube has caught up: the last exact-match roundup is 'Top 5 Best Blacksmith Anvil Choices in 2022', and the only recent related video is about anvil ALTERNATIVES (Oct 2024) rather than which anvil to buy. High ticket, no incumbent.",-,RIDGID 69642 Model 12 Forged Anvil; VEVOR 66 lb Cast Steel Anvil; Grizzly G8147 55 lb Anvil; NC Tool Big Face 70 lb; BENTISM 55 lb Cast Steel Anvil; Happybuy 88 lb Anvil
2026-09-06,best parts washer,The 5 Best Parts Washers for Home Garages 2026,"ESTIMATED ~700-1,500",n/a (unmeasured),n/a (unmeasured),LOW,"A garage-shop staple ($90-$700) the channel has never touched, and the YouTube results for the term are dominated by 2019-2024 faceless listicles plus solvent videos that hijack the query ('Best Parts Washer Solvent'). No current video answers the actual buying split - bench-top bucket unit vs 20-gallon cabinet - and the products are all Amazon-listed.",-,Eastwood 3.5 Gallon Electric Parts Washer; Torin Big Red T10035 20-Gallon Cabinet; ARES 70922 3.5 Gallon Portable; JEGS 20 Gallon Parts Washer; CRC SmartWasher SW-37 PRO; Jack Boss 3.5 Gallon Bench-Top
2026-09-06,best pressure pot for resin casting,The 5 Best Pressure Pots for Resin Casting 2026,"ESTIMATED ~500-1,000",n/a (unmeasured),n/a (unmeasured),LOW,"Complements the epoxy/river-table audience with a $150-$400 machine purchase rather than a consumable. Blogs are piling into the term for 2026 (six separate 2026 listicles found), which signals commercial demand, but YouTube has only single-product explainers ('Best Pressure Pot for Resin Casting Beginners', Dec 2024) and a 2018 California Air Tools video - no multi-brand roundup exists.",-,California Air Tools 255C 2.5 Gal; California Air Tools 365CW 5 Gal; TCP Global 5 Gallon Resin Casting Pot; VEVOR 10L Pressure Pot; Master Airbrush 2.5 Gallon Pot; TCP Global 10 Gallon Heavy Duty
2026-09-06,best garage floor epoxy,The 5 Best Garage Floor Epoxy Kits for DIY Installs 2026,"ESTIMATED ~5,000-10,000",n/a (unmeasured),n/a (unmeasured),MEDIUM,"Highest-demand term in this batch that still has no credible video owner. It is a $150-$600 kit purchase aimed squarely at the channel's garage-improvement audience, and the buying decision (1-part acrylic vs 100% solids epoxy vs polyurea) genuinely confuses people, which is what long roundups are for.","The only exact-match video inside 12 months is the faceless affiliate reel 'TOP 5 Best Garage Floor Epoxy Coating 2026 | Cheap vs Expensive' (Mar 2026) - stock B-roll, no application footage, no failure data; the other exact-match videos are 2018 and 2022. The text SERP belongs to AllGarageFloors.com and Home Depot how-tos that never compare kits head to head. Win it by coating one real two-car slab per product class, showing the calcium-chloride moisture test and the grind-vs-etch prep that decides whether a coating peels, and closing with a $/sq-ft table.",Rust-Oleum EpoxyShield Garage Floor Kit; Rust-Oleum RockSolid Polycuramine; Behr 1-Part Epoxy Concrete & Garage Floor Paint; KILZ 1-Part Epoxy Acrylic Floor Coating; Legacy Industrial 100% Solids Epoxy Kit; Original Color Chips Garage Floor Epoxy Kit
2026-09-06,best grease gun,The 5 Best Grease Guns for Tractors and Trailers 2026,"ESTIMATED ~3,000-6,000",n/a (unmeasured),n/a (unmeasured),MEDIUM,"Repeat-purchase category with strong affiliate spread ($30 manual to $250 cordless) and a maintenance audience that overlaps the channel's outdoor/workshop viewers. The incumbent coverage is ageing and brand-first rather than use-case-first, leaving the practical question - which gun for which zerk - unanswered.","Project Farm's 'Best Grease Gun Brand (BATTERY)?' is from Dec 2020 and predates the current Milwaukee M12 2446 / DeWalt DCGG571 generation; the newest exact-match roundup, '7 Best Grease Gun 2026! Handheld and Manual', is a Feb 2025 faceless listicle, and the recent traction sits on single-product LockNLube videos ('Is This the BEST Grease Gun Ever?', Feb 2025). Win it by splitting the picks by job - tractor loader pins, boat-trailer axles, mower spindles - and leading on the coupler, which is the real failure point (LockNLube vs standard four-jaw), with grease-per-pump and leak-down numbers.",LockNLube LNL153 Pistol Grip; Milwaukee M12 2446-20 Cordless; DEWALT DCGG571M1 20V MAX; Lincoln 1134 Heavy Duty Pistol Grip; Lincoln 1162 Lever Grease Gun; Ryobi P3410 ONE+ 18V
2026-09-06,best multi position ladder,The 5 Best Multi-Position Ladders for Home DIY 2026,"ESTIMATED ~1,500-3,000",n/a (unmeasured),n/a (unmeasured),MEDIUM,"A $150-$450 purchase every homeowner in this audience eventually makes, with a clear premium-vs-value fight (Little Giant vs Gorilla/Werner) that suits a 5-product roundup. Video coverage is thin relative to how commercial the term is.","Pro Tool Reviews' 'The Best Ladders for Every Application' and Bob Vila own the text SERP; on YouTube the term is held by one June 2025 faceless listicle ('9 Best Telescoping & Multi Position Ladders for Home & Work [2026]') and by single-model long-term reviews (Little Giant M18, May 2026). None compare brands in the configurations buyers actually get stuck in. Win it with a stairwell and uneven-ground setup test on every ladder, a carry-weight vs max-height table (a 22-ft Little Giant is 40+ lb and that is the real deal-breaker), and a price-per-foot verdict naming when the $200 Gorilla beats the $400 Little Giant.",Little Giant Velocity M22; Little Giant Epic 17; Werner MT-22 Telescoping Multi-Ladder; Gorilla Ladders 18 ft Aluminum Multi-Position; Cosco 20 ft Multi-Position Ladder; Louisville L-2098-22
2026-09-06,best tig welder,The 5 Best TIG Welders for Home Shops 2026,"ESTIMATED ~10,000-20,000",n/a (unmeasured),n/a (unmeasured),HIGH,"Highest affiliate value per conversion in the batch ($700-$2,500 machines) with a proven buyer-intent audience, and the channel already covers MIG and plasma - TIG is the missing third leg. Large demand is the reason to attempt it.","The term is crowded with 2026 faceless top-5s ('TOP 5 Best Tig Welders For The Money 2026', Apr 2026; 'Top 5 Best Tig Welders of 2026', Oct 2025) and with sponsored single-machine reviews (PrimeWeld 325x, CanaWeld 201 PulseD). What none answer is the beginner's real question: what a first TIG will actually do on a home 120V/240V circuit. Win it by running the same 1/8-in aluminum and 16-ga steel coupon through every machine, comparing foot pedal feel and HF start, and pricing year-one consumables - first-TIG buying, not pro spec sheets.",PrimeWeld TIG225X; AHP AlphaTIG 203Xi; Everlast PowerTIG 210EXT; ESAB Rebel EMP 215ic; Lincoln Square Wave TIG 200; HITBOX HBT2000 (budget pick)
2026-09-06,best laser engraver,The 5 Best Laser Engravers for Woodworkers 2026,"ESTIMATED ~20,000-40,000",n/a (unmeasured),n/a (unmeasured),HIGH,"Biggest demand of the batch, $300-$3,000 machines, and a maker audience that overlaps the channel's woodworking core. The saturation is all aimed at the craft/Etsy buyer, which leaves a genuine framing gap rather than a quality gap.","A big-channel field already owns the generic term: 'The Best Laser Engraver/Cutter of 2026 - ULTIMATE LASER BUYING GUIDE' (Nov 2025), 'The BEST Laser Engravers You Can Buy in 2025/2026 - Real Testing, No Hype' (Nov 2025), and 'Best Laser Engraver for Beginners in 2026 (LaserPecker vs xTool)' (May 2026). Every one of them tests acrylic, tumblers and slate. Nobody tests the woodworker's case. Win it by cutting and engraving 1/4-in to 3/4-in hardwood and ply, measuring scorch and char control, and covering enclosure plus fume extraction in a dust-filled shop and jigs for repeat parts - 'for woodworkers', not 'for makers'.",xTool S1 40W; xTool F1 Ultra; Ortur Laser Master 3; Atomstack X70 Max; Creality Falcon2 40W; OMTech Polar 50W CO2
2026-09-06,best cordless ratchet,The 5 Best Cordless Ratchets for DIY Mechanics 2026,"ESTIMATED ~5,000-10,000",n/a (unmeasured),n/a (unmeasured),HIGH,"A distinct tool class from the impact wrench and driver the channel has covered, with a $99-$250 price band and constant new releases. The competition is heavy but it is either spec-sheet testing for pros or faceless listicles, so a platform-first buyer's angle is still open.","Torque Test Channel owns the tested ranking ('Cordless vs Air Ratchets Tested', Mar 2024; 'Discovering Cordless Ratchet Specs Can Mean Almost Nothing'), and the exact term is otherwise flooded with 2026 faceless roundups ('TOP 5 Best Cordless Ratchets 2026', Feb 2026; 'Top 10 Best Cordless Ratchets in 2026', Feb 2026). TTC ranks by peak torque for professionals, which is not how a home mechanic buys. Win it by picking within battery platforms the audience already owns (Ryobi ONE+, Craftsman V20, DeWalt 20V, M12), measuring head clearance in the spots that force the purchase - alternator, intake manifold, brake caliper - and settling 1/4-in vs 3/8-in instead of publishing another torque leaderboard.",Milwaukee M12 FUEL 2557-20 3/8-in; DEWALT DCF513B 20V ATOMIC; Milwaukee M12 2456-20 1/4-in; Ryobi PBLRC01B 18V ONE+ HP; Ingersoll Rand R3130; CRAFTSMAN V20 CMCF930B
